Zip_Code,Type,Common Cities,County,Lat,Long,City,Timezone,Daylight_savings_time_flag
95076,Standard,"Watsonville, Corralitos, La Selva Bch, La Selva Beach...",Santa Cruz,36.922902,-121.77224,Watsonville,-8,1
95077,PO Box,Watsonville,Santa Cruz,37.05297,-121.949418,Watsonville,-8,1
95101,Standard,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95103,PO Box,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95106,PO Box,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95108,PO Box,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95109,PO Box,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95110,Standard,San Jose,Santa Clara,37.335545,-121.89877,San Jose,-8,1
95111,Standard,San Jose,Santa Clara,37.284042,-121.82664,San Jose,-8,1
95112,Standard,San Jose,Santa Clara,37.348541,-121.88627,San Jose,-8,1
95113,Standard,San Jose,Santa Clara,37.333941,-121.89154,San Jose,-8,1
95115,PO Box,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95116,Standard,San Jose,Santa Clara,37.34964,-121.8544,San Jose,-8,1
95117,Standard,San Jose,Santa Clara,37.311042,-121.96162,San Jose,-8,1
95118,Standard,San Jose,Santa Clara,37.257643,-121.89072,San Jose,-8,1
95119,Standard,San Jose,Santa Clara,37.232244,-121.79092,San Jose,-8,1
95120,Standard,San Jose,Santa Clara,37.213624,-121.85671,San Jose,-8,1
95121,Standard,San Jose,Santa Clara,37.305714,-121.81145,San Jose,-8,1
95122,Standard,San Jose,Santa Clara,37.329641,-121.83359,San Jose,-8,1
95123,Standard,San Jose,Santa Clara,37.244426,-121.83246,San Jose,-8,1
95124,Standard,San Jose,Santa Clara,37.256743,-121.92312,San Jose,-8,1
95125,Standard,San Jose,Santa Clara,37.295092,-121.89649,San Jose,-8,1
95126,Standard,San Jose,Santa Clara,37.326341,-121.9178,San Jose,-8,1
95127,Standard,San Jose,Santa Clara,37.369473,-121.82077,San Jose,-8,1
95128,Standard,San Jose,Santa Clara,37.316983,-121.93555,San Jose,-8,1
95129,Standard,San Jose,Santa Clara,37.307742,-121.99976,San Jose,-8,1
95130,Standard,San Jose,Santa Clara,37.289642,-121.98311,San Jose,-8,1
95131,Standard,San Jose,Santa Clara,37.38631,-121.88987,San Jose,-8,1
95132,Standard,San Jose,Santa Clara,37.405989,-121.84775,San Jose,-8,1
95133,Standard,San Jose,Santa Clara,37.37354,-121.85784,San Jose,-8,1
95134,Standard,San Jose,Santa Clara,37.412539,-121.94461,San Jose,-8,1
95135,Standard,San Jose,Santa Clara,37.299474,-121.75446,San Jose,-8,1
95136,Standard,San Jose,Santa Clara,37.269343,-121.84939,San Jose,-8,1
95138,Standard,San Jose,Santa Clara,37.255915,-121.77536,San Jose,-8,1
95139,Standard,San Jose,Santa Clara,37.226194,-121.76514,San Jose,-8,1
95140,Standard,"Mount Hamilton, Mt Hamilton, San Jose",Santa Clara,37.388718,-121.63845,Mount Hamilton,-8,1
95141,Standard,San Jose,Santa Clara,37.178745,-121.741809,San Jose,-8,1
95148,Standard,San Jose,Santa Clara,37.330496,-121.79141,San Jose,-8,1
95150,PO Box,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95151,PO Box,San Jose,Santa Clara,37.187349,-121.75722,San Jose,-8,1
95152,PO Box,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95153,PO Box,San Jose,Santa Clara,37.216184,-121.743632,San Jose,-8,1
95154,PO Box,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95155,PO Box,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95156,PO Box,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95157,PO Box,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95158,PO Box,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95159,PO Box,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95160,PO Box,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95161,PO Box,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95164,PO Box,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95170,PO Box,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95172,PO Box,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95173,PO Box,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95190,Unique,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95191,Unique,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95192,Unique,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95193,Unique,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95194,Unique,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95196,Unique,San Jose,Santa Clara,37.189396,-121.705327,San Jose,-8,1
95201,PO Box,Stockton,San Joaquin,37.672196,-121.298794,Stockton,-8,1
95202,Standard,Stockton,San Joaquin,37.958723,-121.28805,Stockton,-8,1
95203,Standard,Stockton,San Joaquin,37.954823,-121.30735,Stockton,-8,1
95204,Standard,Stockton,San Joaquin,37.974273,-121.3147,Stockton,-8,1
95205,Standard,Stockton,San Joaquin,37.962873,-121.26401,Stockton,-8,1
95206,Standard,Stockton,San Joaquin,37.922024,-121.3025,Stockton,-8,1
95207,Standard,Stockton,San Joaquin,38.004172,-121.3237,Stockton,-8,1
95208,PO Box,Stockton,San Joaquin,37.889849,-121.253872,Stockton,-8,1
95209,Standard,Stockton,San Joaquin,38.035499,-121.34378,Stockton,-8,1
95210,Standard,Stockton,San Joaquin,38.025086,-121.29722,Stockton,-8,1
95211,Unique,Stockton,San Joaquin,37.981073,-121.308008,Stockton,-8,1
95212,Standard,"Stockton, Morada",San Joaquin,38.038906,-121.24213,Stockton,-8,1
95213,PO Box,Stockton,San Joaquin,37.904777,-121.226782,Stockton,-8,1
95214,Unique,Stockton,95215,#N/A,#N/A,#N/A,#N/A,#N/A
95215,Standard,Stockton,San Joaquin,37.955474,-121.19064,Stockton,-8,1
95219,Standard,Stockton,San Joaquin,38.004922,-121.40022,Stockton,-8,1
95220,Standard,Acampo,San Joaquin,38.200193,-121.23505,Acampo,-8,1
95221,PO Box,"Altaville, Angels Camp",Calaveras,38.077,-120.55401,Altaville,-8,1
95222,Standard,Angels Camp,Calaveras,38.087437,-120.58072,Angels Camp,-8,1
95223,Standard,"Arnold, Bear Valley, Camp Connell",Calaveras,38.282255,-120.28875,Arnold,-8,1
95224,PO Box,Avery,Calaveras,38.208553,-120.34876,Avery,-8,1
95225,PO Box,Burson,Calaveras,38.183288,-120.89487,Burson,-8,1
95226,PO Box,"Campo Seco, Valley Spgs, Valley Springs",Calaveras,38.229515,-120.86341,Campo Seco,-8,1
95227,PO Box,Clements,San Joaquin,38.205817,-121.05361,Clements,-8,1
95228,Standard,Copperopolis,Calaveras,37.942532,-120.65786,Copperopolis,-8,1
95229,PO Box,"Douglas Flat, Vallecito",Calaveras,38.110355,-120.45436,Douglas Flat,-8,1
95230,Standard,Farmington,San Joaquin,37.959439,-120.82329,Farmington,-8,1
95231,Standard,French Camp,San Joaquin,37.882742,-121.27978,French Camp,-8,1
95232,Standard,Glencoe,Calaveras,38.356552,-120.58318,Glencoe,-8,1
95233,PO Box,"Hathaway Pines, Hathaway Pnes",Calaveras,38.186102,-120.36328,Hathaway Pines,-8,1
95234,PO Box,Holt,San Joaquin,37.889849,-121.253872,Holt,-8,1
95236,Standard,Linden,San Joaquin,38.018456,-121.05675,Linden,-8,1
95237,Standard,Lockeford,San Joaquin,38.162818,-121.14855,Lockeford,-8,1
95240,Standard,Lodi,San Joaquin,38.12463,-121.25039,Lodi,-8,1
95241,PO Box,Lodi,San Joaquin,37.889849,-121.253872,Lodi,-8,1
95242,Standard,Lodi,San Joaquin,38.132618,-121.32282,Lodi,-8,1
95245,Standard,"Mokelumne Hill, Mokelumne Hl",Calaveras,38.300688,-120.62632,Mokelumne Hill,-8,1
95246,Standard,"Mountain Ranch, Mtn Ranch, Sheep Ranch",Calaveras,38.26127,-120.50328,Mountain Ranch,-8,1
95247,Standard,Murphys,Calaveras,38.146124,-120.45458,Murphys,-8,1
95248,PO Box,"Rail Road Flat, Rail Rd Flat",Calaveras,38.325626,-120.485154,Rail Road Flat,-8,1
95249,Standard,San Andreas,Calaveras,38.192823,-120.64285,San Andreas,-8,1
95250,Standard,"San Andreas, Sheep Ranch",Calaveras,38.256839,-120.38102,Sheep Ranch,-8,1
95251,Standard,Vallecito,Calaveras,38.075897,-120.46544,Vallecito,-8,1
95252,Standard,"Valley Springs, Valley Spgs",Calaveras,38.145601,-120.85733,Valley Springs,-8,1
95253,PO Box,Victor,San Joaquin,38.114669,-121.203656,Victor,-8,1
95254,PO Box,Wallace,Calaveras,38.192911,-120.95775,Wallace,-8,1
95255,Standard,West Point,Calaveras,38.421689,-120.46947,West Point,-8,1
95257,Standard,Wilseyville,Calaveras,38.377741,-120.45741,Wilseyville,-8,1
95258,Standard,Woodbridge,San Joaquin,38.154118,-121.306,Woodbridge,-8,1
95267,PO Box,Stockton,San Joaquin,37.889849,-121.253872,Stockton,-8,1
95269,PO Box,Stockton,San Joaquin,37.889849,-121.253872,Stockton,-8,1
95296,Unique,"Stockton, Lyoth",San Joaquin,37.889849,-121.253872,Lyoth,-8,1
95297,Unique,Stockton,San Joaquin,37.889849,-121.253872,Stockton,-8,1
95301,Standard,Atwater,Merced,37.35115,-120.6056,Atwater,-8,1
95303,Standard,Ballico,Merced,37.46994,-120.67607,Ballico,-8,1
95304,Standard,"Tracy, Banta",San Joaquin,37.889849,-121.253872,Banta,-8,1
95305,PO Box,Big Oak Flat,Tuolumne,37.824554,-120.25764,Big Oak Flat,-8,1
95306,Standard,"Catheys Valley, Catheys Vly",Mariposa,37.432168,-120.09682,Catheys Valley,-8,1
95307,Standard,Ceres,Stanislaus,37.584282,-120.95064,Ceres,-8,1
95309,PO Box,Chinese Camp,Tuolumne,37.807938,-120.440467,Chinese Camp,-8,1
95310,Standard,Columbia,Tuolumne,38.060956,-120.39216,Columbia,-8,1
95311,Standard,Coulterville,Mariposa,37.74614,-120.15123,Coulterville,-8,1
95312,PO Box,Cressey,Merced,37.420143,-120.66525,Cressey,-8,1
95313,Standard,Crows Landing,Stanislaus,37.413659,-121.05649,Crows Landing,-8,1
95314,Standard,"Pinecrest, Dardanelle",Tuolumne,38.033541,-119.92502,Dardanelle,-8,1
95315,Standard,Delhi,Merced,37.428227,-120.77519,Delhi,-8,1
95316,Standard,Denair,Stanislaus,37.552329,-120.78463,Denair,-8,1
95317,Standard,El Nido,Merced,37.127525,-120.50574,El Nido,-8,1
95318,PO Box,El Portal,Mariposa,37.673629,-119.81305,El Portal,-8,1
95319,PO Box,Empire,Stanislaus,37.637531,-120.906593,Empire,-8,1
95320,Standard,Escalon,San Joaquin,37.797806,-121.00179,Escalon,-8,1
95321,Standard,Groveland,Tuolumne,37.840248,-120.04541,Groveland,-8,1
95322,Standard,"Gustine, Santa Nella",Merced,37.187494,-121.03232,Gustine,-8,1
95323,Standard,Hickman,Stanislaus,37.6194,-120.7141,Hickman,-8,1
95324,Standard,Hilmar,Merced,37.400932,-120.87972,Hilmar,-8,1
95325,Standard,Hornitos,Mariposa,37.46336,-120.2561,Hornitos,-8,1
95326,Standard,Hughson,Stanislaus,37.59471,-120.86419,Hughson,-8,1
95327,Standard,Jamestown,Tuolumne,37.867243,-120.49157,Jamestown,-8,1
95328,Standard,Keyes,Stanislaus,37.5596,-120.9141,Keyes,-8,1
95329,Standard,La Grange,Tuolumne,37.694235,-120.42421,La Grange,-8,1
95330,Standard,Lathrop,San Joaquin,37.816876,-121.28541,Lathrop,-8,1
95333,Standard,Le Grand,Merced,37.245423,-120.27116,Le Grand,-8,1
95334,Standard,Livingston,Merced,37.38025,-120.72614,Livingston,-8,1
95335,Standard,"Long Barn, Cold Springs",Tuolumne,38.119056,-120.1014,Long Barn,-8,1
95336,Standard,Manteca,San Joaquin,37.812815,-121.21416,Manteca,-8,1
95337,Standard,Manteca,San Joaquin,37.782332,-121.23578,Manteca,-8,1
95338,Standard,Mariposa,Mariposa,37.505484,-119.92527,Mariposa,-8,1
95340,Standard,Merced,Merced,37.294648,-120.47474,Merced,-8,1
95341,Standard,Merced,Merced,37.186872,-120.650351,Merced,-8,1
95343,Standard,Merced,Merced,37.186872,-120.650351,Merced,-8,1
95344,PO Box,Merced,Merced,37.378234,-120.617808,Merced,-8,1
95345,Standard,Midpines,Mariposa,37.576262,-119.94865,Midpines,-8,1
95346,Standard,"Mi Wuk Village, Mi Wuk Vlg",Tuolumne,38.079632,-120.16872,Mi Wuk Village,-8,1
95347,PO Box,Moccasin,Tuolumne,37.805371,-120.375945,Moccasin,-8,1
95348,Standard,Merced,Merced,37.342056,-120.50154,Merced,-8,1
95350,Standard,Modesto,Stanislaus,37.671778,-121.01249,Modesto,-8,1
95351,Standard,Modesto,Stanislaus,37.626067,-120.99955,Modesto,-8,1
95352,PO Box,Modesto,Stanislaus,37.60396,-120.937052,Modesto,-8,1
95353,PO Box,Modesto,Stanislaus,37.60396,-120.937052,Modesto,-8,1
95354,Standard,Modesto,Stanislaus,37.644481,-120.98043,Modesto,-8,1
95355,Standard,Modesto,Stanislaus,37.673513,-120.95566,Modesto,-8,1
95356,Standard,Modesto,Stanislaus,37.704138,-121.02187,Modesto,-8,1
95357,Standard,Modesto,Stanislaus,37.667196,-120.9061,Modesto,-8,1
95358,Standard,Modesto,Stanislaus,37.622898,-121.05181,Modesto,-8,1
95360,Standard,Newman,Stanislaus,37.312014,-121.0314,Newman,-8,1
95361,Standard,"Oakdale, Knights Ferry, Valley Home",Stanislaus,37.776528,-120.84756,Oakdale,-8,1
95363,Standard,Patterson,Stanislaus,37.477477,-121.14555,Patterson,-8,1
95364,Standard,"Pinecrest, Dardanelle",Tuolumne,38.275328,-119.89619,Pinecrest,-8,1
95365,Standard,Planada,Merced,37.297403,-120.32285,Planada,-8,1
95366,Standard,Ripon,San Joaquin,37.742895,-121.12546,Ripon,-8,1
95367,Standard,Riverbank,Stanislaus,37.731272,-120.94365,Riverbank,-8,1
95368,Standard,Salida,Stanislaus,37.708727,-121.08928,Salida,-8,1
95369,Standard,Snelling,Merced,37.521832,-120.46555,Snelling,-8,1
95370,Standard,Sonora,Tuolumne,37.995238,-120.3437,Sonora,-8,1
95372,Standard,Soulsbyville,Tuolumne,37.991855,-120.25829,Soulsbyville,-8,1
95373,PO Box,"Standard, Sonora",Tuolumne,37.986377,-120.241412,Standard,-8,1
95374,Standard,Stevinson,Merced,37.322619,-120.88299,Stevinson,-8,1
95375,PO Box,"Strawberry, Pinecrest",Tuolumne,38.184096,-120.021342,Strawberry,-8,1
95376,Standard,Tracy,San Joaquin,37.728417,-121.42399,Tracy,-8,1
95377,Standard,Tracy,San Joaquin,37.72374,-121.447131,Tracy,-8,1
95378,PO Box,Tracy,San Joaquin,37.889849,-121.253872,Tracy,-8,1
95379,Standard,Tuolumne,Tuolumne,37.957978,-120.2297,Tuolumne,-8,1
95380,Standard,Turlock,Stanislaus,37.48858,-120.85196,Turlock,-8,1
95381,PO Box,Turlock,Stanislaus,37.60396,-120.937052,Turlock,-8,1
95382,Standard,Turlock,Stanislaus,37.523901,-120.8516,Turlock,-8,1
95383,Standard,Twain Harte,Tuolumne,38.055888,-120.23002,Twain Harte,-8,1
95385,Standard,"Vernalis, Tracy",Stanislaus,37.609781,-121.26784,Vernalis,-8,1
95386,Standard,Waterford,Stanislaus,37.645632,-120.73812,Waterford,-8,1
95387,PO Box,Westley,Stanislaus,37.539768,-121.24702,Westley,-8,1
95388,Standard,Winton,Merced,37.400193,-120.61094,Winton,-8,1
95389,Standard,"Yosemite National Park, Tuolumne Mdws, Tuolumne Meadows, Wawona,...",Mariposa,37.699662,-119.67529,Yosemite National Park,-8,1
95391,Standard,"Tracy, Mountain House, Mtn House",San Joaquin,#N/A,#N/A,#N/A,#N/A,#N/A
95397,Unique,Modesto,Stanislaus,37.60396,-120.937052,Modesto,-8,1
95401,Standard,Santa Rosa,Sonoma,38.440111,-122.74563,Santa Rosa,-8,1
95402,PO Box,Santa Rosa,Sonoma,38.440061,-122.710598,Santa Rosa,-8,1
95403,Standard,"Santa Rosa, Larkfield",Sonoma,38.480494,-122.74976,Santa Rosa,-8,1
95404,Standard,Santa Rosa,Sonoma,38.457611,-122.69317,Santa Rosa,-8,1
95405,Standard,Santa Rosa,Sonoma,38.438161,-122.67419,Santa Rosa,-8,1
95406,PO Box,Santa Rosa,Sonoma,38.459575,-122.715654,Santa Rosa,-8,1
95407,Standard,Santa Rosa,Sonoma,38.404991,-122.7275,Santa Rosa,-8,1
95409,Standard,"Santa Rosa, Kenwood",Sonoma,38.460594,-122.6422,Santa Rosa,-8,1
95410,Standard,Albion,Mendocino,39.216157,-123.71376,Albion,-8,1
95412,Standard,Annapolis,Sonoma,38.717819,-123.32757,Annapolis,-8,1
95415,Standard,Boonville,Mendocino,39.026811,-123.38621,Boonville,-8,1
95416,PO Box,"Boyes Hot Springs, Boyes Hot Spg",Sonoma,38.463088,-122.989975,Boyes Hot Springs,-8,1
95417,Standard,"Branscomb, Laytonville",Mendocino,39.670239,-123.64423,Branscomb,-8,1
95418,PO Box,"Calpella, Ukiah",Mendocino,39.213324,-123.277143,Calpella,-8,1
95419,PO Box,Camp Meeker,Sonoma,38.424554,-122.96067,Camp Meeker,-8,1
95420,Standard,Caspar,Mendocino,39.365356,-123.80469,Caspar,-8,1
95421,Standard,Cazadero,Sonoma,38.562843,-123.16785,Cazadero,-8,1
95422,Standard,Clearlake,Lake,38.956206,-122.63523,Clearlake,-8,1
95423,Standard,"Clearlake Oaks, Clearlake Oks",Lake,39.037173,-122.65445,Clearlake Oaks,-8,1
95424,PO Box,"Clearlake Park, Clearlake Pk",Lake,38.971518,-122.66423,Clearlake Park,-8,1
95425,Standard,Cloverdale,Sonoma,38.795668,-122.997,Cloverdale,-8,1
95426,PO Box,Cobb,Lake,38.835146,-122.72234,Cobb,-8,1
95427,Standard,Comptche,Mendocino,39.240872,-123.54765,Comptche,-8,1
95428,Standard,Covelo,Mendocino,39.825781,-123.23026,Covelo,-8,1
95429,Standard,Dos Rios,Mendocino,39.761199,-123.33547,Dos Rios,-8,1
95430,PO Box,Duncans Mills,Sonoma,38.449265,-123.05495,Duncans Mills,-8,1
95431,PO Box,Eldridge,Sonoma,38.347913,-122.51753,Eldridge,-8,1
95432,Standard,Elk,Mendocino,39.103897,-123.64617,Elk,-8,1
95433,PO Box,El Verano,Sonoma,38.313864,-122.513093,El Verano,-8,1
95435,PO Box,Finley,Lake,39.00686,-122.859625,Finley,-8,1
95436,Standard,Forestville,Sonoma,38.495857,-122.90636,Forestville,-8,1
95437,Standard,Fort Bragg,Mendocino,39.43695,-123.76087,Fort Bragg,-8,1
95439,Standard,Fulton,Sonoma,38.494643,-122.77226,Fulton,-8,1
95441,Standard,Geyserville,Sonoma,38.710228,-122.95704,Geyserville,-8,1
95442,Standard,Glen Ellen,Sonoma,38.367948,-122.52468,Glen Ellen,-8,1
95443,Standard,Glenhaven,Lake,39.03276,-122.74082,Glenhaven,-8,1
95444,Standard,Graton,Sonoma,38.434663,-122.8689,Graton,-8,1
95445,Standard,Gualala,Mendocino,38.813417,-123.55762,Gualala,-8,1
95446,Standard,Guerneville,Sonoma,38.509737,-123.00084,Guerneville,-8,1
95448,Standard,Healdsburg,Sonoma,38.614088,-122.87626,Healdsburg,-8,1
95449,Standard,Hopland,Mendocino,38.955142,-123.08125,Hopland,-8,1
95450,Standard,Jenner,Sonoma,38.506229,-123.22938,Jenner,-8,1
95451,Standard,Kelseyville,Lake,38.939725,-122.78548,Kelseyville,-8,1
95452,Standard,Kenwood,Sonoma,38.414061,-122.54668,Kenwood,-8,1
95453,Standard,Lakeport,Lake,39.051698,-122.92071,Lakeport,-8,1
95454,Standard,Laytonville,Mendocino,39.745588,-123.5223,Laytonville,-8,1
95456,Standard,"Little River, Littleriver",Mendocino,39.268774,-123.75568,Littleriver,-8,1
95457,Standard,Lower Lake,Lake,38.911393,-122.599,Lower Lake,-8,1
95458,Standard,Lucerne,Lake,39.090421,-122.78972,Lucerne,-8,1
95459,Standard,Manchester,Mendocino,38.996389,-123.66468,Manchester,-8,1
95460,Standard,Mendocino,Mendocino,39.311858,-123.79166,Mendocino,-8,1
95461,Standard,"Middletown, Loch Lomond",Lake,38.791139,-122.61069,Middletown,-8,1
95462,Standard,"Monte Rio, Russian River, Russian River Mdws",Sonoma,38.471368,-123.01469,Monte Rio,-8,1
95463,Standard,Navarro,Mendocino,39.173321,-123.55081,Navarro,-8,1
95464,Standard,Nice,Lake,39.12558,-122.84653,Nice,-8,1
95465,Standard,Occidental,Sonoma,38.409993,-122.98347,Occidental,-8,1
95466,Standard,Philo,Mendocino,39.089273,-123.50186,Philo,-8,1
95467,Standard,"Hidden Valley Lake, Hidden Vl Lk",Lake,#N/A,#N/A,#N/A,#N/A,#N/A
95468,Standard,Point Arena,Mendocino,38.898385,-123.65746,Point Arena,-8,1
95469,Standard,Potter Valley,Mendocino,39.383027,-123.07856,Potter Valley,-8,1
95470,Standard,"Redwood Valley, Redwood Vly",Mendocino,39.285782,-123.22064,Redwood Valley,-8,1
95471,PO Box,Rio Nido,Sonoma,38.522499,-122.97967,Rio Nido,-8,1
95472,Standard,"Sebastopol, Freestone",Sonoma,38.393314,-122.83666,Sebastopol,-8,1
95473,PO Box,Sebastopol,Sonoma,38.325851,-122.505846,Sebastopol,-8,1
95476,Standard,Sonoma,Sonoma,38.277147,-122.47058,Sonoma,-8,1
95480,Standard,"Stewarts Point, Stewarts Pt",Sonoma,38.654705,-123.3999,Stewarts Point,-8,1
95481,PO Box,Talmage,Mendocino,39.131856,-123.16221,Talmage,-8,1
95482,Standard,Ukiah,Mendocino,39.154946,-123.20088,Ukiah,-8,1
95485,Standard,Upper Lake,Lake,39.172397,-122.90474,Upper Lake,-8,1
95486,PO Box,Villa Grande,Sonoma,38.464487,-123.037996,Villa Grande,-8,1
95487,PO Box,Vineburg,Sonoma,38.463088,-122.989975,Vineburg,-8,1
95488,Standard,Westport,Mendocino,39.727052,-123.79238,Westport,-8,1
95490,Standard,Willits,Mendocino,39.451662,-123.37285,Willits,-8,1
95492,Standard,Windsor,Sonoma,38.54486,-122.80785,Windsor,-8,1
95493,Standard,"Witter Springs, Upper Lake, Witter Spgs",Lake,39.19607,-122.96649,Witter Springs,-8,1
95494,Standard,Yorkville,Mendocino,38.916201,-123.26509,Yorkville,-8,1
95497,PO Box,The Sea Ranch,Sonoma,38.725628,-123.47625,The Sea Ranch,-8,1
95501,Standard,Eureka,Humboldt,40.793739,-124.16102,Eureka,-8,1
95502,PO Box,Eureka,Humboldt,40.814595,-124.08052,Eureka,-8,1
95503,Standard,Eureka,Humboldt,40.757091,-124.1513,Eureka,-8,1
95511,Standard,Alderpoint,Humboldt,40.169518,-123.60216,Alderpoint,-8,1
95514,Standard,Blocksburg,Humboldt,40.325767,-123.69266,Blocksburg,-8,1
95518,PO Box,Arcata,Humboldt,40.881383,-123.984232,Arcata,-8,1
95519,Standard,Mckinleyville,Humboldt,40.963482,-124.07286,Mckinleyville,-8,1
95521,Standard,"Arcata, Mc Kinleyville, Mckinleyville",Humboldt,40.867469,-124.07519,Arcata,-8,1
95524,Standard,Bayside,Humboldt,40.822884,-124.06711,Bayside,-8,1
95525,Standard,Blue Lake,Humboldt,40.907437,-123.88348,Blue Lake,-8,1
95526,Standard,"Bridgeville, Mad River, Ruth",Humboldt,40.413386,-123.53267,Bridgeville,-8,1
95527,Standard,Burnt Ranch,Trinity,40.877334,-123.45661,Burnt Ranch,-8,1
95528,Standard,Carlotta,Humboldt,40.489925,-123.97132,Carlotta,-8,1
95531,Standard,Crescent City,Del Norte,41.782681,-124.16703,Crescent City,-8,1
95532,Unique,Crescent City,Del Norte,41.852985,-124.15721,Crescent City,-8,1
95534,PO Box,"Cutten, Eureka",Humboldt,40.733552,-123.944021,Cutten,-8,1
95536,Standard,Ferndale,Humboldt,40.561448,-124.25781,Ferndale,-8,1
95537,PO Box,"Fields Landing, Fields Ldg",Humboldt,40.725444,-124.21697,Fields Landing,-8,1
95538,PO Box,"Fort Dick, Crescent City",Del Norte,41.892473,-124.145734,Fort Dick,-8,1
95540,Standard,Fortuna,Humboldt,40.583488,-124.14367,Fortuna,-8,1
95542,Standard,Garberville,Humboldt,40.0985,-123.80654,Garberville,-8,1
95543,Standard,Gasquet,Del Norte,41.888557,-123.80079,Gasquet,-8,1
95545,PO Box,Honeydew,Humboldt,40.281369,-124.08998,Honeydew,-8,1
95546,Standard,Hoopa,Humboldt,41.161505,-123.72444,Hoopa,-8,1
95547,Standard,Hydesville,Humboldt,40.546202,-124.08412,Hydesville,-8,1
95548,Standard,Klamath,Del Norte,41.51823,-124.03075,Klamath,-8,1
95549,Standard,Kneeland,Humboldt,40.691578,-123.87189,Kneeland,-8,1
95550,Standard,Korbel,Humboldt,40.766645,-123.83488,Korbel,-8,1
95551,Standard,Loleta,Humboldt,40.659753,-124.22153,Loleta,-8,1
95552,Standard,Mad River,Trinity,40.390478,-123.41309,Mad River,-8,1
95553,PO Box,Miranda,Humboldt,40.210793,-123.86447,Miranda,-8,1
95554,Standard,Myers Flat,Humboldt,40.2959,-123.77902,Myers Flat,-8,1
95555,Standard,Orick,Humboldt,41.296122,-124.05351,Orick,-8,1
95556,PO Box,Orleans,Humboldt,41.300573,-123.54411,Orleans,-8,1
95558,Standard,Petrolia,Humboldt,40.272963,-124.21494,Petrolia,-8,1
95559,PO Box,Phillipsville,Humboldt,40.196116,-123.77315,Phillipsville,-8,1
95560,Standard,Redway,Humboldt,40.131417,-123.85855,Redway,-8,1
95562,Standard,Rio Dell,Humboldt,40.494813,-124.11637,Rio Dell,-8,1
95563,PO Box,Salyer,Trinity,40.89197,-123.56149,Salyer,-8,1
95564,Standard,Samoa,Humboldt,40.79348,-124.19929,Samoa,-8,1
95565,Standard,Scotia,Humboldt,40.459978,-124.06059,Scotia,-8,1
95567,Standard,Smith River,Del Norte,41.949739,-124.15098,Smith River,-8,1
95568,Standard,Somes Bar,Siskiyou,41.455226,-123.47671,Somes Bar,-8,1
95569,Standard,Redcrest,Humboldt,40.35983,-123.87105,Redcrest,-8,1
95570,Standard,Trinidad,Humboldt,41.081726,-124.13112,Trinidad,-8,1
95571,PO Box,Weott,Humboldt,40.322683,-123.92367,Weott,-8,1
95573,Standard,Willow Creek,Humboldt,40.945039,-123.65806,Willow Creek,-8,1
95585,Standard,Leggett,Mendocino,39.860285,-123.71685,Leggett,-8,1
95587,Standard,Piercy,Mendocino,39.96266,-123.74471,Piercy,-8,1
95589,Standard,Whitethorn,Humboldt,40.033316,-124.02379,Whitethorn,-8,1
95595,Standard,Zenia,Trinity,40.202464,-123.46646,Zenia,-8,1
95601,PO Box,Amador City,Amador,38.426602,-120.8275,Amador City,-8,1
95602,Standard,Auburn,Placer,38.976837,-121.09142,Auburn,-8,1
95603,Standard,Auburn,Placer,38.909605,-121.07971,Auburn,-8,1
95604,PO Box,"Auburn, Bowman",Placer,39.106287,-120.536032,Auburn,-8,1
95605,Standard,"West Sacramento, Broderick, Bryte, W Sacramento",Yolo,38.592155,-121.52805,West Sacramento,-8,1
95606,Standard,Brooks,Yolo,38.857328,-122.21486,Brooks,-8,1
95607,Standard,"Capay, Esparto",Yolo,38.706727,-122.125,Capay,-8,1
95608,Standard,Carmichael,Sacramento,38.628371,-121.32702,Carmichael,-8,1
